frame,sim_time,particle_idx,pos_x,pos_y,pos_z,net_force_x,net_force_y,net_force_z,net_force_mag,n_contacts,contact_body,contact_normal_x,contact_normal_y,contact_normal_z
47,0.800000,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
47,0.800000,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
48,0.816667,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
49,0.833333,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
50,0.850000,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
51,0.866667,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
52,0.883333,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
53,0.900000,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,17,0.154167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,18,0.175000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,19,0.195833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,20,0.216667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,21,0.237500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,22,0.258333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,23,0.279167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
54,0.916667,24,0.300000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,0,-0.200000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,1,-0.179167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,2,-0.158333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,3,-0.137500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,4,-0.116667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,5,-0.095833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,6,-0.075000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,7,-0.054167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,8,-0.033333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,9,-0.012500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,10,0.008333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,11,0.029167,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,12,0.050000,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,13,0.070833,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,14,0.091667,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,15,0.112500,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
55,0.933333,16,0.133333,-0.300000,0.008000,0.000000,0.000000,0.000000,0.000000,1,world/ground,0.000000,0.000000,1.000000
